workflow_id,current_node_date_1,stage1,current_node_date_2,stage2,current_node_date_3,stage3,current_node_date_4,stage4,current_node_date_5,stage5,value
2,2021-10-07,Initial Reminder - English,2021-10-08,Second Reminder - English,2021-10-14,Not Converted,2021-10-14,Cancelation Confirmation,,,1
2,2021-10-07,Initial Reminder - Spanish,2021-10-10,Second Reminder - Spanish,2021-10-16,Not Converted,2021-10-16,Cancelation Confirmation,,,1
2,2021-10-07,Initial Reminder - Spanish,2021-10-15,Second Reminder - Spanish,2021-10-16,Not Converted,2021-10-16,Cancelation Confirmation,,,1
2,2021-10-07,Language Selection,2021-10-08,Initial Reminder - English,2021-10-10,Not Converted,2021-10-10,Cancelation Confirmation,,,1
2,2021-10-07,Language Selection,2021-10-08,Initial Reminder - English,2021-10-15,Second Reminder - English,2021-10-18,Not Converted,2021-10-18,Cancelation Confirmation,1
2,2021-10-07,Language Selection,2021-10-10,Initial Reminder - Spanish,2021-10-18,Not Converted,2021-10-18,Cancelation Confirmation,,,1
2,2021-10-07,Language Selection,2021-10-12,Initial Reminder - Spanish,2021-10-18,Converted,2021-10-18,Workflow Change - Renewal,,,1
2,2021-10-07,Language Selection,2021-10-13,Initial Reminder - English,2021-10-14,Not Converted,2021-10-14,Cancelation Confirmation,,,1
2,2021-10-07,Language Selection,2021-10-13,Initial Reminder - English,2021-10-17,Second Reminder - English,2021-10-19,Not Converted,2021-10-19,Cancelation Confirmation,1
2,2021-10-07,Language Selection,2021-10-14,Initial Reminder - English,2021-10-17,Not Converted,2021-10-17,Cancelation Confirmation,,,1
2,2021-10-07,Language Selection,2021-10-15,Initial Reminder - English,2021-10-20,Second Reminder - English,2021-10-27,Converted,2021-10-27,Workflow Change - Renewal,1
2,2021-10-07,Language Selection,2021-10-15,Initial Reminder - Spanish,2021-10-21,Not Converted,2021-10-21,Cancelation Confirmation,,,1
2,2021-10-08,Initial Reminder - English,2021-10-10,Second Reminder - English,2021-10-15,Not Converted,2021-10-15,Cancelation Confirmation,,,1
2,2021-10-08,Initial Reminder - English,2021-10-12,Second Reminder - English,2021-10-19,Not Converted,2021-10-19,Cancelation Confirmation,,,1
2,2021-10-08,Initial Reminder - English,2021-10-15,Second Reminder - English,2021-10-18,Not Converted,2021-10-18,Cancelation Confirmation,,,1
2,2021-10-08,Initial Reminder - English,2021-10-16,Second Reminder - English,2021-10-22,Not Converted,2021-10-22,Cancelation Confirmation,,,1
2,2021-10-08,Initial Reminder - Spanish,2021-10-09,Second Reminder - Spanish,2021-10-15,Not Converted,2021-10-15,Cancelation Confirmation,,,1
2,2021-10-08,Language Selection,2021-10-09,Initial Reminder - Spanish,2021-10-14,Not Converted,2021-10-14,Cancelation Confirmation,,,1
2,2021-10-08,Language Selection,2021-10-10,Initial Reminder - English,2021-10-15,Not Converted,2021-10-15,Cancelation Confirmation,,,1
2,2021-10-08,Language Selection,2021-10-10,Initial Reminder - Spanish,2021-10-12,Not Converted,2021-10-12,Cancelation Confirmation,,,1
2,2021-10-08,Language Selection,2021-10-12,Initial Reminder - Spanish,2021-10-19,Not Converted,2021-10-19,Cancelation Confirmation,,,1
2,2021-10-08,Language Selection,2021-10-14,Initial Reminder - English,2021-10-22,Not Converted,2021-10-22,Cancelation Confirmation,,,1
2,2021-10-08,Language Selection,2021-10-15,Initial Reminder - Spanish,2021-10-22,Not Converted,2021-10-22,Cancelation Confirmation,,,1
2,2021-10-08,Language Selection,2021-10-15,Initial Reminder - Spanish,2021-10-23,Converted,2021-10-23,Workflow Change - Renewal,,,1
2,2021-10-08,Language Selection,2021-10-16,Initial Reminder - English,2021-10-21,Not Converted,2021-10-21,Cancelation Confirmation,,,1
2,2021-10-08,Language Selection,2021-10-16,Initial Reminder - Spanish,2021-10-22,Not Converted,2021-10-22,Cancelation Confirmation,,,1
2,2021-10-09,Initial Reminder - English,2021-10-11,Second Reminder - English,2021-10-13,Not Converted,2021-10-13,Cancelation Confirmation,,,1
2,2021-10-09,Initial Reminder - English,2021-10-16,Second Reminder - English,2021-10-17,Not Converted,2021-10-17,Cancelation Confirmation,,,1
2,2021-10-09,Language Selection,2021-10-10,Initial Reminder - English,2021-10-14,Second Reminder - English,2021-10-18,Not Converted,2021-10-18,Cancelation Confirmation,1
2,2021-10-09,Language Selection,2021-10-11,Initial Reminder - Spanish,2021-10-18,Not Converted,2021-10-18,Cancelation Confirmation,,,1
2,2021-10-09,Language Selection,2021-10-12,Initial Reminder - English,2021-10-14,Second Reminder - English,2021-10-20,Not Converted,2021-10-20,Cancelation Confirmation,1
2,2021-10-09,Language Selection,2021-10-13,Initial Reminder - Spanish,2021-10-17,Not Converted,2021-10-17,Cancelation Confirmation,,,1
2,2021-10-09,Language Selection,2021-10-14,Initial Reminder - English,2021-10-16,Not Converted,2021-10-16,Cancelation Confirmation,,,1
2,2021-10-09,Language Selection,2021-10-14,Initial Reminder - Spanish,2021-10-15,Not Converted,2021-10-15,Cancelation Confirmation,,,1
2,2021-10-09,Language Selection,2021-10-15,Initial Reminder - Spanish,2021-10-22,Not Converted,2021-10-22,Cancelation Confirmation,,,1
2,2021-10-10,Initial Reminder - English,2021-10-13,Second Reminder - English,2021-10-17,Not Converted,2021-10-17,Cancelation Confirmation,,,1
2,2021-10-10,Initial Reminder - English,2021-10-14,Second Reminder - English,2021-10-18,Not Converted,2021-10-18,Cancelation Confirmation,,,1
2,2021-10-10,Language Selection,2021-10-12,Initial Reminder - Spanish,2021-10-16,Not Converted,2021-10-16,Cancelation Confirmation,,,1
2,2021-10-10,Language Selection,2021-10-12,Initial Reminder - Spanish,2021-10-18,Not Converted,2021-10-18,Cancelation Confirmation,,,1
2,2021-10-10,Language Selection,2021-10-13,Initial Reminder - English,2021-10-20,Not Converted,2021-10-20,Cancelation Confirmation,,,1
2,2021-10-10,Language Selection,2021-10-13,Initial Reminder - English,2021-10-21,Second Reminder - English,2021-10-24,Not Converted,2021-10-24,Cancelation Confirmation,1
2,2021-10-10,Language Selection,2021-10-14,Initial Reminder - English,2021-10-16,Second Reminder - English,2021-10-23,Not Converted,2021-10-23,Cancelation Confirmation,1
2,2021-10-10,Language Selection,2021-10-14,Initial Reminder - Spanish,2021-10-15,Not Converted,2021-10-15,Cancelation Confirmation,,,1
2,2021-10-10,Language Selection,2021-10-15,Initial Reminder - English,2021-10-16,Not Converted,2021-10-16,Cancelation Confirmation,,,1
2,2021-10-10,Language Selection,2021-10-15,Initial Reminder - Spanish,2021-10-19,Not Converted,2021-10-19,Cancelation Confirmation,,,1
2,2021-10-10,Language Selection,2021-10-16,Initial Reminder - English,2021-10-21,Second Reminder - English,2021-10-29,Not Converted,2021-10-29,Cancelation Confirmation,1
2,2021-10-10,Language Selection,2021-10-16,Initial Reminder - Spanish,2021-10-17,Not Converted,2021-10-17,Cancelation Confirmation,,,1
2,2021-10-10,Language Selection,2021-10-16,Initial Reminder - Spanish,2021-10-18,Second Reminder - Spanish,2021-10-25,Converted,2021-10-25,Workflow Change - Renewal,1
2,2021-10-10,Language Selection,2021-10-16,Initial Reminder - Spanish,2021-10-19,Not Converted,2021-10-19,Cancelation Confirmation,,,1
2,2021-10-10,Language Selection,2021-10-16,Initial Reminder - Spanish,2021-10-24,Not Converted,2021-10-24,Cancelation Confirmation,,,1
2,2021-10-10,Language Selection,2021-10-17,Initial Reminder - Spanish,2021-10-20,Converted,2021-10-20,Workflow Change - Renewal,,,1
2,2021-10-10,Language Selection,2021-10-18,Initial Reminder - Spanish,2021-10-20,Not Converted,2021-10-20,Cancelation Confirmation,,,1
2,2021-10-11,Initial Reminder - English,2021-10-17,Second Reminder - English,2021-10-22,Not Converted,2021-10-22,Cancelation Confirmation,,,1
2,2021-10-11,Initial Reminder - English,2021-10-18,Second Reminder - English,2021-10-20,Not Converted,2021-10-20,Cancelation Confirmation,,,1
2,2021-10-11,Language Selection,2021-10-13,Initial Reminder - Spanish,2021-10-14,Not Converted,2021-10-14,Cancelation Confirmation,,,2
2,2021-10-11,Language Selection,2021-10-13,Initial Reminder - Spanish,2021-10-16,Not Converted,2021-10-16,Cancelation Confirmation,,,1
2,2021-10-11,Language Selection,2021-10-13,Initial Reminder - Spanish,2021-10-18,Not Converted,2021-10-18,Cancelation Confirmation,,,1
2,2021-10-11,Language Selection,2021-10-14,Initial Reminder - Spanish,2021-10-18,Not Converted,2021-10-18,Cancelation Confirmation,,,1
2,2021-10-11,Language Selection,2021-10-15,Initial Reminder - English,2021-10-18,Second Reminder - English,2021-10-23,Converted,2021-10-23,Workflow Change - Renewal,1
2,2021-10-11,Language Selection,2021-10-15,Initial Reminder - Spanish,2021-10-23,Not Converted,2021-10-23,Cancelation Confirmation,,,1
2,2021-10-11,Language Selection,2021-10-16,Initial Reminder - Spanish,2021-10-19,Not Converted,2021-10-19,Cancelation Confirmation,,,1
2,2021-10-11,Language Selection,2021-10-16,Initial Reminder - Spanish,2021-10-20,Not Converted,2021-10-20,Cancelation Confirmation,,,1
2,2021-10-11,Language Selection,2021-10-17,Initial Reminder - English,2021-10-24,Not Converted,2021-10-24,Cancelation Confirmation,,,1
2,2021-10-11,Language Selection,2021-10-18,Initial Reminder - English,2021-10-20,Not Converted,2021-10-20,Cancelation Confirmation,,,1
2,2021-10-11,Language Selection,2021-10-18,Initial Reminder - Spanish,2021-10-25,Not Converted,2021-10-25,Cancelation Confirmation,,,1
2,2021-10-11,Language Selection,2021-10-19,Initial Reminder - Spanish,2021-10-26,Not Converted,2021-10-26,Cancelation Confirmation,,,1
2,2021-10-12,Initial Reminder - English,2021-10-14,Second Reminder - English,2021-10-20,Not Converted,2021-10-20,Cancelation Confirmation,,,1
2,2021-10-12,Initial Reminder - English,2021-10-17,Second Reminder - English,2021-10-20,Converted,2021-10-20,Workflow Change - Renewal,,,1
2,2021-10-12,Initial Reminder - English,2021-10-17,Second Reminder - English,2021-10-21,Not Converted,2021-10-21,Cancelation Confirmation,,,1
2,2021-10-12,Language Selection,2021-10-13,Initial Reminder - English,2021-10-17,Not Converted,2021-10-17,Cancelation Confirmation,,,1
2,2021-10-12,Language Selection,2021-10-14,Initial Reminder - Spanish,2021-10-21,Second Reminder - Spanish,2021-10-24,Not Converted,2021-10-24,Cancelation Confirmation,1
2,2021-10-12,Language Selection,2021-10-15,Initial Reminder - English,2021-10-23,Not Converted,2021-10-23,Cancelation Confirmation,,,1
2,2021-10-12,Language Selection,2021-10-16,Initial Reminder - Spanish,2021-10-21,Not Converted,2021-10-21,Cancelation Confirmation,,,1
2,2021-10-12,Language Selection,2021-10-18,Initial Reminder - Spanish,2021-10-23,Converted,2021-10-23,Workflow Change - Renewal,,,1
2,2021-10-12,Language Selection,2021-10-19,Initial Reminder - English,2021-10-26,Not Converted,2021-10-26,Cancelation Confirmation,,,1
2,2021-10-12,Language Selection,2021-10-20,Initial Reminder - English,2021-10-21,Second Reminder - English,2021-10-28,Not Converted,2021-10-28,Cancelation Confirmation,1
2,2021-10-12,Language Selection,2021-10-20,Initial Reminder - English,2021-10-27,Second Reminder - English,2021-10-28,Not Converted,2021-10-28,Cancelation Confirmation,1
2,2021-10-12,Language Selection,2021-10-20,Initial Reminder - Spanish,2021-10-22,Not Converted,2021-10-22,Cancelation Confirmation,,,1
2,2021-10-13,Initial Reminder - English,2021-10-17,Second Reminder - English,2021-10-19,Not Converted,2021-10-19,Cancelation Confirmation,,,1
2,2021-10-13,Initial Reminder - English,2021-10-21,Second Reminder - English,2021-10-24,Not Converted,2021-10-24,Cancelation Confirmation,,,1
2,2021-10-13,Language Selection,2021-10-14,Initial Reminder - English,2021-10-20,Second Reminder - English,2021-10-27,Not Converted,2021-10-27,Cancelation Confirmation,1
2,2021-10-13,Language Selection,2021-10-15,Initial Reminder - English,2021-10-16,Second Reminder - English,2021-10-20,Not Converted,2021-10-20,Cancelation Confirmation,1
2,2021-10-13,Language Selection,2021-10-16,Initial Reminder - English,2021-10-17,Not Converted,2021-10-17,Cancelation Confirmation,,,1
2,2021-10-13,Language Selection,2021-10-16,Initial Reminder - Spanish,2021-10-18,Not Converted,2021-10-18,Cancelation Confirmation,,,1
2,2021-10-13,Language Selection,2021-10-19,Initial Reminder - Spanish,2021-10-27,Second Reminder - Spanish,2021-11-04,Converted,2021-11-04,Workflow Change - Renewal,1
2,2021-10-13,Language Selection,2021-10-20,Initial Reminder - English,2021-10-27,Not Converted,2021-10-27,Cancelation Confirmation,,,1
2,2021-10-13,Language Selection,2021-10-20,Initial Reminder - Spanish,2021-10-27,Not Converted,2021-10-27,Cancelation Confirmation,,,1
2,2021-10-14,Initial Reminder - English,2021-10-16,Second Reminder - English,2021-10-23,Not Converted,2021-10-23,Cancelation Confirmation,,,1
2,2021-10-14,Initial Reminder - English,2021-10-20,Second Reminder - English,2021-10-27,Not Converted,2021-10-27,Cancelation Confirmation,,,1
2,2021-10-14,Initial Reminder - Spanish,2021-10-21,Second Reminder - Spanish,2021-10-24,Not Converted,2021-10-24,Cancelation Confirmation,,,1
2,2021-10-14,Language Selection,2021-10-15,Initial Reminder - Spanish,2021-10-21,Converted,2021-10-21,Workflow Change - Renewal,,,1
2,2021-10-14,Language Selection,2021-10-15,Initial Reminder - Spanish,2021-10-21,Not Converted,2021-10-21,Cancelation Confirmation,,,1
2,2021-10-14,Language Selection,2021-10-15,Initial Reminder - Spanish,2021-10-22,Not Converted,2021-10-22,Cancelation Confirmation,,,1
2,2021-10-14,Language Selection,2021-10-16,Initial Reminder - Spanish,2021-10-23,Not Converted,2021-10-23,Cancelation Confirmation,,,1
2,2021-10-14,Language Selection,2021-10-22,Initial Reminder - Spanish,2021-10-23,Not Converted,2021-10-23,Cancelation Confirmation,,,1
2,2021-10-15,Initial Reminder - English,2021-10-16,Second Reminder - English,2021-10-20,Not Converted,2021-10-20,Cancelation Confirmation,,,1
2,2021-10-15,Initial Reminder - English,2021-10-18,Second Reminder - English,2021-10-23,Converted,2021-10-23,Workflow Change - Renewal,,,1
2,2021-10-15,Initial Reminder - English,2021-10-20,Second Reminder - English,2021-10-27,Converted,2021-10-27,Workflow Change - Renewal,,,1
2,2021-10-15,Language Selection,2021-10-16,Initial Reminder - English,2021-10-18,Second Reminder - English,2021-10-21,Not Converted,2021-10-21,Cancelation Confirmation,1
2,2021-10-15,Language Selection,2021-10-16,Initial Reminder - Spanish,2021-10-18,Not Converted,2021-10-18,Cancelation Confirmation,,,1
2,2021-10-15,Language Selection,2021-10-16,Initial Reminder - Spanish,2021-10-19,Not Converted,2021-10-19,Cancelation Confirmation,,,1
2,2021-10-15,Language Selection,2021-10-18,Initial Reminder - English,2021-10-22,Not Converted,2021-10-22,Cancelation Confirmation,,,1
2,2021-10-15,Language Selection,2021-10-18,Initial Reminder - English,2021-10-22,Second Reminder - English,2021-10-26,Not Converted,2021-10-26,Cancelation Confirmation,1
2,2021-10-15,Language Selection,2021-10-18,Initial Reminder - English,2021-10-25,Second Reminder - English,2021-10-30,Converted,2021-10-30,Workflow Change - Renewal,1
2,2021-10-15,Language Selection,2021-10-18,Initial Reminder - Spanish,2021-10-24,Second Reminder - Spanish,2021-10-31,Not Converted,2021-10-31,Cancelation Confirmation,1
2,2021-10-15,Language Selection,2021-10-19,Initial Reminder - English,2021-10-21,Second Reminder - English,2021-10-28,Not Converted,2021-10-28,Cancelation Confirmation,1
2,2021-10-15,Language Selection,2021-10-19,Initial Reminder - English,2021-10-23,Second Reminder - English,2021-10-29,Not Converted,2021-10-29,Cancelation Confirmation,1
2,2021-10-15,Language Selection,2021-10-19,Initial Reminder - Spanish,2021-10-20,Not Converted,2021-10-20,Cancelation Confirmation,,,1
2,2021-10-15,Language Selection,2021-10-19,Initial Reminder - Spanish,2021-10-22,Not Converted,2021-10-22,Cancelation Confirmation,,,1
2,2021-10-15,Language Selection,2021-10-20,Initial Reminder - Spanish,2021-10-25,Converted,2021-10-25,Workflow Change - Renewal,,,1
2,2021-10-15,Language Selection,2021-10-20,Initial Reminder - Spanish,2021-10-26,Not Converted,2021-10-26,Cancelation Confirmation,,,1
2,2021-10-15,Language Selection,2021-10-21,Initial Reminder - Spanish,2021-10-27,Not Converted,2021-10-27,Cancelation Confirmation,,,1
2,2021-10-15,Language Selection,2021-10-23,Initial Reminder - English,2021-10-27,Second Reminder - English,2021-10-28,Not Converted,2021-10-28,Cancelation Confirmation,1
2,2021-10-15,Language Selection,2021-10-23,Initial Reminder - Spanish,2021-10-30,Not Converted,2021-10-30,Cancelation Confirmation,,,1
2,2021-10-16,Initial Reminder - English,2021-10-18,Second Reminder - English,2021-10-21,Not Converted,2021-10-21,Cancelation Confirmation,,,1
2,2021-10-16,Initial Reminder - English,2021-10-21,Second Reminder - English,2021-10-29,Not Converted,2021-10-29,Cancelation Confirmation,,,1
2,2021-10-16,Initial Reminder - Spanish,2021-10-18,Second Reminder - Spanish,2021-10-25,Converted,2021-10-25,Workflow Change - Renewal,,,1
2,2021-10-16,Language Selection,2021-10-17,Initial Reminder - Spanish,2021-10-18,Not Converted,2021-10-18,Cancelation Confirmation,,,1
2,2021-10-16,Language Selection,2021-10-18,Initial Reminder - English,2021-10-22,Not Converted,2021-10-22,Cancelation Confirmation,,,1
2,2021-10-16,Language Selection,2021-10-18,Initial Reminder - English,2021-10-23,Second Reminder - English,2021-10-26,Not Converted,2021-10-26,Cancelation Confirmation,1
2,2021-10-16,Language Selection,2021-10-18,Initial Reminder - English,2021-10-24,Second Reminder - English,2021-10-26,Not Converted,2021-10-26,Cancelation Confirmation,1
2,2021-10-16,Language Selection,2021-10-18,Initial Reminder - Spanish,2021-10-21,Not Converted,2021-10-21,Cancelation Confirmation,,,1
2,2021-10-16,Language Selection,2021-10-18,Initial Reminder - Spanish,2021-10-22,Converted,2021-10-22,Workflow Change - Renewal,,,1
2,2021-10-16,Language Selection,2021-10-20,Initial Reminder - Spanish,2021-10-24,Not Converted,2021-10-24,Cancelation Confirmation,,,1
2,2021-10-16,Language Selection,2021-10-20,Initial Reminder - Spanish,2021-10-28,Converted,2021-10-28,Workflow Change - Renewal,,,1
2,2021-10-16,Language Selection,2021-10-21,Initial Reminder - English,2021-10-24,Not Converted,2021-10-24,Cancelation Confirmation,,,1
2,2021-10-16,Language Selection,2021-10-21,Initial Reminder - English,2021-10-29,Second Reminder - English,2021-11-02,Not Converted,2021-11-02,Cancelation Confirmation,1
2,2021-10-16,Language Selection,2021-10-21,Initial Reminder - Spanish,2021-10-28,Not Converted,2021-10-28,Cancelation Confirmation,,,1
2,2021-10-16,Language Selection,2021-10-22,Initial Reminder - English,2021-10-24,Second Reminder - English,2021-10-28,Not Converted,2021-10-28,Cancelation Confirmation,1
2,2021-10-16,Language Selection,2021-10-23,Initial Reminder - Spanish,2021-10-29,Not Converted,2021-10-29,Cancelation Confirmation,,,1
2,2021-10-16,Language Selection,2021-10-24,Initial Reminder - English,2021-10-25,Second Reminder - English,2021-10-28,Not Converted,2021-10-28,Cancelation Confirmation,1
2,2021-10-16,Language Selection,2021-10-24,Initial Reminder - Spanish,2021-10-28,Second Reminder - Spanish,2021-10-30,Not Converted,2021-10-30,Cancelation Confirmation,1
2,2021-10-17,Language Selection,2021-10-19,Initial Reminder - Spanish,2021-10-22,Not Converted,2021-10-22,Cancelation Confirmation,,,1
2,2021-10-17,Language Selection,2021-10-19,Initial Reminder - Spanish,2021-10-25,Not Converted,2021-10-25,Cancelation Confirmation,,,1
2,2021-10-17,Language Selection,2021-10-20,Initial Reminder - English,2021-10-21,Not Converted,2021-10-21,Cancelation Confirmation,,,1
2,2021-10-17,Language Selection,2021-10-20,Initial Reminder - Spanish,2021-10-22,Not Converted,2021-10-22,Cancelation Confirmation,,,1
2,2021-10-17,Language Selection,2021-10-21,Initial Reminder - English,2021-10-23,Second Reminder - English,2021-10-30,Not Converted,2021-10-30,Cancelation Confirmation,1
2,2021-10-17,Language Selection,2021-10-21,Initial Reminder - Spanish,2021-10-22,Not Converted,2021-10-22,Cancelation Confirmation,,,1
2,2021-10-17,Language Selection,2021-10-22,Initial Reminder - Spanish,2021-10-28,Converted,2021-10-28,Workflow Change - Renewal,,,1
2,2021-10-17,Language Selection,2021-10-25,Initial Reminder - English,2021-10-28,Converted,2021-10-28,Workflow Change - Renewal,,,1
2,2021-10-17,Language Selection,2021-10-25,Initial Reminder - Spanish,2021-10-29,Not Converted,2021-10-29,Cancelation Confirmation,,,1
2,2021-10-18,Initial Reminder - English,2021-10-22,Second Reminder - English,2021-10-26,Not Converted,2021-10-26,Cancelation Confirmation,,,1
2,2021-10-18,Initial Reminder - English,2021-10-23,Second Reminder - English,2021-10-26,Not Converted,2021-10-26,Cancelation Confirmation,,,1
2,2021-10-18,Initial Reminder - English,2021-10-24,Second Reminder - English,2021-10-26,Not Converted,2021-10-26,Cancelation Confirmation,,,1
2,2021-10-18,Initial Reminder - English,2021-10-25,Second Reminder - English,2021-10-30,Converted,2021-10-30,Workflow Change - Renewal,,,1
2,2021-10-18,Initial Reminder - Spanish,2021-10-24,Second Reminder - Spanish,2021-10-31,Not Converted,2021-10-31,Cancelation Confirmation,,,1
2,2021-10-18,Language Selection,2021-10-19,Initial Reminder - English,2021-10-21,Second Reminder - English,2021-10-27,Not Converted,2021-10-27,Cancelation Confirmation,1
2,2021-10-18,Language Selection,2021-10-19,Initial Reminder - English,2021-10-25,Not Converted,2021-10-25,Cancelation Confirmation,,,1
2,2021-10-18,Language Selection,2021-10-19,Initial Reminder - English,2021-10-26,Second Reminder - English,2021-10-27,Not Converted,2021-10-27,Cancelation Confirmation,1
2,2021-10-18,Language Selection,2021-10-21,Initial Reminder - English,2021-10-24,Not Converted,2021-10-24,Cancelation Confirmation,,,1
2,2021-10-18,Language Selection,2021-10-21,Initial Reminder - English,2021-10-27,Not Converted,2021-10-27,Cancelation Confirmation,,,1
2,2021-10-18,Language Selection,2021-10-23,Initial Reminder - Spanish,2021-10-28,Second Reminder - Spanish,2021-10-31,Not Converted,2021-10-31,Cancelation Confirmation,1
2,2021-10-18,Language Selection,2021-10-25,Initial Reminder - English,2021-11-02,Second Reminder - English,2021-11-04,Not Converted,2021-11-04,Cancelation Confirmation,1
2,2021-10-18,Language Selection,2021-10-25,Initial Reminder - Spanish,2021-10-28,Not Converted,2021-10-28,Cancelation Confirmation,,,2
2,2021-10-18,Language Selection,2021-10-26,Initial Reminder - English,2021-10-29,Second Reminder - English,2021-11-04,Not Converted,2021-11-04,Cancelation Confirmation,1
2,2021-10-18,Language Selection,2021-10-26,Initial Reminder - English,2021-11-02,Not Converted,2021-11-02,Cancelation Confirmation,,,1
2,2021-10-18,Language Selection,2021-10-26,Initial Reminder - Spanish,2021-11-03,Converted,2021-11-03,Workflow Change - Renewal,,,1
2,2021-10-19,Initial Reminder - English,2021-10-21,Second Reminder - English,2021-10-27,Not Converted,2021-10-27,Cancelation Confirmation,,,1
2,2021-10-19,Initial Reminder - English,2021-10-21,Second Reminder - English,2021-10-28,Not Converted,2021-10-28,Cancelation Confirmation,,,1
2,2021-10-19,Initial Reminder - English,2021-10-23,Second Reminder - English,2021-10-29,Not Converted,2021-10-29,Cancelation Confirmation,,,1
2,2021-10-19,Initial Reminder - English,2021-10-26,Second Reminder - English,2021-10-27,Not Converted,2021-10-27,Cancelation Confirmation,,,1
2,2021-10-19,Initial Reminder - Spanish,2021-10-27,Second Reminder - Spanish,2021-11-04,Converted,2021-11-04,Workflow Change - Renewal,,,1
2,2021-10-19,Language Selection,2021-10-20,Initial Reminder - English,2021-10-23,Second Reminder - English,2021-10-28,Not Converted,2021-10-28,Cancelation Confirmation,1
2,2021-10-19,Language Selection,2021-10-20,Initial Reminder - Spanish,2021-10-22,Not Converted,2021-10-22,Cancelation Confirmation,,,1
2,2021-10-19,Language Selection,2021-10-21,Initial Reminder - Spanish,2021-10-29,Not Converted,2021-10-29,Cancelation Confirmation,,,1
2,2021-10-19,Language Selection,2021-10-22,Initial Reminder - Spanish,2021-10-23,Not Converted,2021-10-23,Cancelation Confirmation,,,1
2,2021-10-19,Language Selection,2021-10-23,Initial Reminder - Spanish,2021-10-27,Converted,2021-10-27,Workflow Change - Renewal,,,1
2,2021-10-19,Language Selection,2021-10-24,Initial Reminder - English,2021-10-30,Not Converted,2021-10-30,Cancelation Confirmation,,,1
2,2021-10-19,Language Selection,2021-10-24,Initial Reminder - Spanish,2021-10-28,Not Converted,2021-10-28,Cancelation Confirmation,,,1
2,2021-10-19,Language Selection,2021-10-24,Initial Reminder - Spanish,2021-10-31,Not Converted,2021-10-31,Cancelation Confirmation,,,1
2,2021-10-19,Language Selection,2021-10-24,Initial Reminder - Spanish,2021-11-01,Converted,2021-11-01,Workflow Change - Renewal,,,1
2,2021-10-19,Language Selection,2021-10-25,Initial Reminder - English,2021-10-26,Not Converted,2021-10-26,Cancelation Confirmation,,,1
2,2021-10-19,Language Selection,2021-10-25,Initial Reminder - English,2021-10-27,Second Reminder - English,2021-10-30,Not Converted,2021-10-30,Cancelation Confirmation,1
2,2021-10-19,Language Selection,2021-10-25,Initial Reminder - Spanish,2021-11-01,Not Converted,2021-11-01,Cancelation Confirmation,,,1
2,2021-10-19,Language Selection,2021-10-26,Initial Reminder - English,2021-10-27,Not Converted,2021-10-27,Cancelation Confirmation,,,1
2,2021-10-19,Language Selection,2021-10-26,Initial Reminder - English,2021-10-31,Not Converted,2021-10-31,Cancelation Confirmation,,,1
2,2021-10-19,Language Selection,2021-10-26,Initial Reminder - Spanish,2021-10-28,Not Converted,2021-10-28,Cancelation Confirmation,,,1
2,2021-10-19,Language Selection,2021-10-27,Initial Reminder - English,2021-10-30,Not Converted,2021-10-30,Cancelation Confirmation,,,1
2,2021-10-19,Language Selection,2021-10-27,Initial Reminder - Spanish,2021-10-29,Converted,2021-10-29,Workflow Change - Renewal,,,1
2,2021-10-20,Initial Reminder - English,2021-10-21,Second Reminder - English,2021-10-28,Not Converted,2021-10-28,Cancelation Confirmation,,,1
2,2021-10-20,Initial Reminder - English,2021-10-23,Second Reminder - English,2021-10-28,Not Converted,2021-10-28,Cancelation Confirmation,,,1
2,2021-10-20,Initial Reminder - English,2021-10-27,Second Reminder - English,2021-10-28,Not Converted,2021-10-28,Cancelation Confirmation,,,1
2,2021-10-20,Language Selection,2021-10-22,Initial Reminder - English,2021-10-27,Not Converted,2021-10-27,Cancelation Confirmation,,,1
2,2021-10-20,Language Selection,2021-10-22,Initial Reminder - English,2021-10-28,Second Reminder - English,2021-11-02,Not Converted,2021-11-02,Cancelation Confirmation,1
2,2021-10-20,Language Selection,2021-10-22,Initial Reminder - English,2021-10-30,Not Converted,2021-10-30,Cancelation Confirmation,,,1
2,2021-10-20,Language Selection,2021-10-22,Initial Reminder - Spanish,2021-10-23,Not Converted,2021-10-23,Cancelation Confirmation,,,1
2,2021-10-20,Language Selection,2021-10-23,Initial Reminder - Spanish,2021-10-26,Converted,2021-10-26,Workflow Change - Renewal,,,1
2,2021-10-20,Language Selection,2021-10-23,Initial Reminder - Spanish,2021-10-28,Not Converted,2021-10-28,Cancelation Confirmation,,,1
2,2021-10-20,Language Selection,2021-10-24,Initial Reminder - English,2021-10-27,Not Converted,2021-10-27,Cancelation Confirmation,,,1
2,2021-10-20,Language Selection,2021-10-24,Initial Reminder - Spanish,2021-10-30,Not Converted,2021-10-30,Cancelation Confirmation,,,1
2,2021-10-20,Language Selection,2021-10-25,Initial Reminder - English,2021-10-28,Not Converted,2021-10-28,Cancelation Confirmation,,,1
2,2021-10-20,Language Selection,2021-10-25,Initial Reminder - English,2021-10-31,Second Reminder - English,2021-11-04,Not Converted,2021-11-04,Cancelation Confirmation,1
2,2021-10-20,Language Selection,2021-10-26,Initial Reminder - English,2021-10-30,Not Converted,2021-10-30,Cancelation Confirmation,,,1
